pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
-5.274914595394003,0.41351560941325877,-0.4166037733652488,0.11670726482512571,-0.17946670272817053,-0.11981196839453195,-0.6265708871785163,0.2926621071803795,0.7834660400248279,0.45553383548921705
-0.935030772320262,-3.528442965343869,2.4390808827341868,0.6214301322847035,-0.06370716822754438,-0.18457775237023974,0.4205348816473567,0.029274272282203844,-0.289524659909793,-0.016748180479402748
-0.9594331621847705,-3.5975390440814077,2.5792889175073737,0.7438428500780109,-0.042097504170657205,-0.41587260338162785,0.318609355485209,0.12043484523752875,0.13232348734178845,0.10319615567074428
-0.25429368688172227,-3.794081201327822,2.4025243339043305,0.5358071801297974,-0.02152076250399381,-0.568897504516625,0.37601597839658973,0.12161073422273584,-0.3054379662443269,0.01808241121698031
-0.23617255698472275,-3.8739100516509453,2.5220742077112024,0.6414578738172256,-0.0037830806269824094,-0.7527377878074472,0.3092354543755568,0.237951289092712,-0.013674227275993656,0.11204578698628861
-5.300503060533261,0.7312552347965586,-0.9737954296806987,-0.3122065544531462,-0.27561187071278387,0.7459059207804911,-0.26669695117686226,-0.2267091653258318,-0.918994774096952,-0.13186429864709218
-0.27008429766488307,-3.3885497907110973,2.4701046101866653,0.6077596106993862,-0.09740603186061268,-0.1555354841895351,0.015860642229316897,0.1153258668160322,-0.9632816806498515,0.4902640106439706
-5.276231800732734,0.6615491124228375,-0.8611188424390332,-0.23303916166275346,-0.25716965339835357,0.5700546044272067,-0.3304172923616529,-0.1291185635510797,-0.6032286170926635,-0.012542971135101227
-5.271404244924113,0.6619793611220677,-0.8634163933743816,-0.234807041285359,-0.2571589563124448,0.5703515366212623,-0.3280493103698792,-0.131969184508482,-0.6044317496561594,-0.011813183688181244
-0.22320829033700076,-3.452530589225763,2.5451565146698623,0.63493488432368,-0.0954679143464583,-0.21231627669021677,0.023697315663002334,0.13788043747726614,-0.9577791811974267,0.527675182221262
-0.9766352883074849,-3.5617852659141085,2.5211487361086458,0.7006995207338257,-0.053299129392641406,-0.3176289551857671,0.3538670088444736,0.06940852578438506,-0.059742797052307305,0.033407378400556346
-5.094093735655567,0.6958605586250726,-1.0269231916433474,-0.35888396903881187,-0.23748866829378357,0.5751618064238667,-0.4401826823779585,0.3816017365764532,-0.7150678868075794,-0.008016588678179509
-5.479328256250035,0.35453402135032824,-0.22210557293291117,0.2646903153135711,-0.20742304831540997,-0.11634510864915343,-0.5119713569369492,-0.2166513079742985,0.7425847747281732,0.39330646679287073
-0.25465719876356274,-3.8060453148234634,2.426989192152226,0.5544347276720973,-0.016305815206233056,-0.6098255602586685,0.35745010516725007,0.14471576967903926,-0.20944512050139116,0.05063255649051864
-0.991363840578954,-3.502586606116256,2.4238860627832155,0.6321698424793231,-0.06867486765569757,-0.17026372958333802,0.41014061339060365,-0.015780645774827105,-0.3232899009944213,-0.06448286229025868
-0.9739847168193303,-3.484805202658807,2.3894648992668484,0.6095044055523279,-0.0643836905325541,-0.15675096102969333,0.4052820891185424,0.02692132847038747,-0.28558360955428536,-0.045667593384540746
-5.2792301304709515,0.6513745458144492,-0.841585247537852,-0.21888897089338943,-0.2540689274322956,0.5424769932737067,-0.34387510202697863,-0.11083792974262188,-0.5469711526619234,0.006489250779763527
-6.30313724890435,2.062858444904871,-2.61751304737221,-0.07089529017232286,-0.26196126127415964,-4.189744044799946,-1.0682543131313862,-0.14171237533171832,-1.810736149872634,0.5045654189149621
-4.258627441462677,5.785842261652761,3.1656113646094046,1.092556107635722,-0.5423752012087709,-0.07576898081464951,-0.22035839374852342,0.475745359232584,0.70488568674771,-0.013678117468592382
-5.276168903129415,0.6618596778908518,-0.8593572266230314,-0.23132056096956372,-0.25589637902751106,0.5638973511521145,-0.33376295006617135,-0.12710176266128087,-0.5783568573636628,-0.004683292661055333
-0.9461578212143165,-3.5752008067246805,2.543648893148536,0.7212281701124034,-0.035979930846047,-0.40609319551447426,0.3084055055710822,0.16354661798741488,0.20892183498429118,0.1325638208544311
-5.5098951713323645,3.3317828148088053,1.7256926511201376,1.2370811587123118,20.512956981139602,0.1588276799680981,0.1249547400102995,-0.4822753126813402,-0.16632667522834174,0.008437448348448307
-4.834810471077318,2.758353545635601,1.296226157740367,0.5075394926541374,-0.3082732083340516,-0.376166549593995,0.12586893839501298,0.10101037094953225,1.1304421555952613,-0.48475668265305777
